Unnamed: 0,id_realEstates,isNew,realEstate_name,phone_realEstate,url_inmueble,rooms,bathrooms,surface,price,date,description,address,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude,zipCode,customZone,pps
8844,152966845,False,innodomo,912667689.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-ascensor/153966883/d,3.0,1.0,,127500,2019-12-23T11:37:00Z,"Piso en Venta en Getafe de 72 m2 en un enclave único dentro de la localidad de Getafe. Situado junto a la Catedral del municipio con fácil  acceso a A-42. Barrio dotado de comercios,colegios.Parques municipales. Un enclave único donde residir cercano a la Base Aérea y AIRBUS. Distribución:

3 dormitorios.
1 baño completo con ventana.
Salón comedor.
Cocina amueblada con electrodomésticos.
Suelos de gres.
Finca con ascensor nueva instalación.",Getafe,España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,San Isidro,,San Isidro,0,0,0,0,0,0,0,0,0,0,"40,2990857864376","-3,73202421356237",,,
8864,153385022,False,inmocasa mostoles,911224049.0,https://www.fotocasa.es/es/comprar/vivienda/parla/villa-juventus/153118769/d,4.0,3.0,260.0,355000,2019-12-23T11:28:00Z,"EXCELENTE VIVIENDA, MUCHAS MEJORAS, ÚNICA EN LA ZONA. CONSULTENOS SIN COMPROMISO.",Fuenlabrada,España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,Loranca,,Loranca,0,0,0,0,0,0,0,0,0,0,"40,30049","-3,83739",,,1365.3846153846155
8870,153585751,False,fuenhome promociones inmobiliarias,918006732.0,https://www.fotocasa.es/es/comprar/vivienda/parla/villa-juventus/153118769/d,2.0,1.0,64.0,139990,2019-12-23T11:23:00Z,"A ESTRENAR! Fuenhome Inmobiliaria vende bajo de 2 dormitorios, 1 baño con ducha, suelos en gres, cocina americana, puertas en roble, ventanas aluminio RPT, puerta a calle blindada, rejas en todas las ventanas, aislamientos del alta calidad en techos y tabiquería.",Fuenlabrada,España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,Centro,,Centro,0,0,0,0,0,0,0,0,0,0,"40,28382","-3,80151",,,2187.34375
8875,151130334,False,fuenhome promociones inmobiliarias,918006732.0,https://www.fotocasa.es/es/comprar/vivienda/parla/villa-juventus/153118769/d,3.0,1.0,95.0,160000,2019-12-23T11:22:00Z,"Fuenhome Inmobiliaria vende vivienda totalmente reformada de 3 dormitorios y baño con plato de ducha, cocina equipada, suelos porcelánicos, terraza acristralada, calefacción individual, aire acondicionado. Edificio con ascensor. Trastero incluido en el precio. Dos plazas de garaje opcionales. Honorarios no incluidos en le precio.",Fuenlabrada,España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,Centro,,Centro,0,0,0,0,0,0,0,0,0,0,"40,2820357864376","-3,80247578643763",,,1684.2105263157894
8876,151265849,False,fuenhome promociones inmobiliarias,918006732.0,https://www.fotocasa.es/es/comprar/vivienda/parla/villa-juventus/153118769/d,3.0,1.0,85.0,139900,2019-12-23T11:22:00Z,"Fuenhome inmobiliaria vende piso  en zona de Las Lomas totalmente para  reformar, consta de 3 dormitorios, 1 baño, terraza con rejas, puertas, ventanas, cocina , baños, suelos de origen, calefacción central, aa y ascensor.",Fuenlabrada,España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,Fuenlabrada II - El Molino,,Fuenlabrada II - El Molino,0,0,0,0,0,0,0,0,0,0,"40,27817","-3,80604",,,1645.8823529411766
8877,153035630,False,fuenhome promociones inmobiliarias,918006732.0,https://www.fotocasa.es/es/comprar/vivienda/parla/villa-juventus/153118769/d,3.0,1.0,85.0,155000,2019-12-23T11:22:00Z,"Fuenhome inmobiliaria vende piso reformado que consta de 3 dormitorios, 1 baño, se quedaría amueblado, suelos de tarima, ae en 2 de las habitaciones, salón de paso, cocina con electrodomésticos, puertas de haya, calefacción de gas natural, aa en el salón. Edificio con ascensor. 
Honorarios ya incluidos.",Fuenlabrada,España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,Fuenlabrada II - El Molino,,Fuenlabrada II - El Molino,0,0,0,0,0,0,0,0,0,0,"40,28069","-3,8052",,,1823.5294117647059
8900,153636181,False,elite,916354216.0,https://www.fotocasa.es/es/comprar/vivienda/mostoles/aire-acondicionado-jardin-terraza-ascensor-piscina/153966567/d,1.0,1.0,65.0,145000,2019-12-23T11:13:00Z,"Bonito y moderno apartamento muy cerca de renfe y C Mayor, tiene  una superficie de  55 m2,  y aunque es un bloque de actual construcción  (año 2007) han hecho varias mejoras y esta distribuido de la siguiente manera:      Dormitorio de buen tamaño con armario empotrado y mirador, cuenta con split de aire acondicionado y bomba de calor.     cocina amueblada con terraza tendedero acristalada y equipada con lavadora, lavavajillas y frigorífico     Salón independiente con mirador y aire acondicionado con bomba de calor     Baño con ducha y mampara    Los suelos son de tarima excepto en cocina y baño que son de gres, las paredes están acabadas en liso, cuenta con calefacción individual de gas natural,  tiene un gran armario empotrado de aluminio lacado y cristal en el pasillo, la carpintería exterior es oscilo batiente de aluminio lacado, las puertas interiores son de roble y la de entrada es blindada, cuenta con tomas de antena en salón y dormitorio.    En el mismo edifico tiene posibilidad de plaza de garaje, cuenta con ascensor y no tiene barreras arquitectónicas.    Esta rodeado de todos los servicios, centro de salud, supermercados, colegios, autobuses, muy cerquita de renfe central, hospital y universidad. A pocos metros de C Mayor y centro de salud. Fácil acceso a M40 y A5",Alcorcón,España,Madrid,Madrid,Zona Suroeste,"Alcorcón, Zona de",Alcorcón,,Centro,Casco Antiguo,Casco Antiguo,0,0,0,0,0,0,0,0,0,0,"40,34888169","-3,8273082",,,2230.769230769231
8902,153891559,False,elite,916354216.0,https://www.fotocasa.es/es/comprar/vivienda/mostoles/aire-acondicionado-jardin-terraza-ascensor-piscina/153966567/d,3.0,1.0,80.0,181000,2019-12-23T11:13:00Z,"Inmobiliaria Élite vende piso en Parque Ondarreta, muy cerca del metro Puerta del Sur,  con una superficie de 78 m2 aprox, distribuidos en 3 dormitorios, 2 de ellos con armarios empotrados, salón con terraza y vistas despejadas, cocina reformada con muebles actuales y un ventanal de climalit, baño completo con bañera.     Los suelos son de tarima y gres, dispone de calefacción y agua central, las ventanas son de aluminio climalit lacadas blancas.    El edificio rodeado de jardines cuenta con ascensor y un gran portal en mármol y adaptado para discapacitados.     La zona cuenta con todos los servicios, a poca distancia del metro, supermercados, colegios, parque, zona infantil...",Alcorcón,España,Madrid,Madrid,Zona Suroeste,"Alcorcón, Zona de",Alcorcón,,Parque Ondarreta - Urtinsa,,Parque Ondarreta - Urtinsa,0,0,0,0,0,0,0,0,0,0,"40,34120434","-3,81590858",,,2262.5
8903,153943375,False,elite,916354216.0,https://www.fotocasa.es/es/comprar/vivienda/mostoles/aire-acondicionado-jardin-terraza-ascensor-piscina/153966567/d,3.0,1.0,76.0,136000,2019-12-23T11:13:00Z,"Inmobiliaria Élite vende piso reformado todo exterior entre la C Polvoranca y la C Mayor, consta de 3 dormitorios, 2 de ellos con armario empotrado, la cocina esta reformada y tiene una zona con mesa y sillas para comer, el baño también esta reformado y tiene ducha y ventana. El salón tiene terraza con 2 toldos y aparato de aire acondicionado con bomba de calor.      Los suelos son de tarima, las paredes están acabadas en pintura lisa y techos de escayola, en el pasillo tiene otro aparato de aire acond. con bomba de calor. La carpintería exterior es climalit y rotura de puente térmico, tiene puerta blindada y las puertas interiores de roble.    PLAZA DE GARAJE OPCIONAL    El piso se encuentra rodeado de todos los servicios, junto a la C Mayor, autobuses, centro de salud,  colegios, supermercados, muy cerca del metro Parque de Lisboa ...",Alcorcón,España,Madrid,Madrid,Zona Suroeste,"Alcorcón, Zona de",Alcorcón,,Centro,Casco Antiguo,Casco Antiguo,0,0,0,0,0,0,0,0,0,0,"40,345947283775","-3,8258840503082",,,1789.4736842105262
8906,153621552,False,aljada inmobiliaria,916355578.0,https://www.fotocasa.es/es/comprar/vivienda/mostoles/aire-acondicionado-jardin-terraza-ascensor-piscina/153966567/d,3.0,2.0,125.0,298000,2019-12-23T11:12:00Z,"Vivienda de 3 dormitorios, en dos plantas planta, planta principal, con amplio salón independiente, cocina amueblada, baño completo y aseo con plato de ducha planta superior con solárium de 20 metros totalmente equipado (barbacoa, grifo, césped, pérgola, etc) y con acceso al trastero , suelos de tarima flotante, puertas de roble, armario empotrado en todas las habitaciones, aire acondicionado y calefacción individual por radiadores de aluminio, incluye dos plazas de garaje, zona común con piscina, juego infantiles y con merendero comunitario. Muy bien ubicado,","Calle Alcalde Jose Maria Duran y Pelayo, Leganés",España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,Valdepelayo - Montepinos - Arroyo Culebro,,Valdepelayo - Montepinos - Arroyo Culebro,0,0,0,0,0,0,0,0,0,0,"40,3143312","-3,7894115",,,2384.0
8907,153346108,False,aljada inmobiliaria,916355578.0,https://www.fotocasa.es/es/comprar/vivienda/mostoles/aire-acondicionado-jardin-terraza-ascensor-piscina/153966567/d,3.0,1.0,57.0,135000,2019-12-23T11:12:00Z,"Vivienda de 3 dormitorios con ascensor, semireformada, cocina amueblada, baño con plato de ducha, resto vivienda amueblada, calefacción individual por gas natural y radiadores, aire acondicionado en salón. Al lado de los colegios y parada de autobuses, metro sur y estación de renfe a 5 minutos.","Calle Alondra, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,La Alhóndiga,,La Alhóndiga,0,0,0,0,0,0,0,0,0,0,"40,3054397","-3,73865030000002",,,2368.4210526315787
8908,150581067,False,aljada inmobiliaria,916355578.0,https://www.fotocasa.es/es/comprar/vivienda/mostoles/aire-acondicionado-jardin-terraza-ascensor-piscina/153966567/d,3.0,1.0,93.0,149000,2019-12-23T11:12:00Z,"Vivienda de 3 dormitorios, cocina amueblada, terraza a exterior, armarios empotrados en dos dormitorios, suelos de parquet, ventanas de aluminio, calefacción individual, con radiadores de aluminio, solo dos plantas. Muy bien comunicado. Tiene una cuarta parte de uso y disfrute de un solárium de 200 metros en azotea","Calle General Castaños, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Centro,,Centro,0,0,0,0,0,0,0,0,0,0,"40,310909","-3,7303591",,,1602.1505376344087
8909,153305081,False,aljada inmobiliaria,916355578.0,https://www.fotocasa.es/es/comprar/vivienda/mostoles/aire-acondicionado-jardin-terraza-ascensor-piscina/153966567/d,4.0,1.0,118.0,180000,2019-12-23T11:12:00Z,"Vivienda en planta baja, para reformar(HABIA NEGOCIO ANTERIOR), incluye un trastero de 4 metros, patio de uso exclusivo de 104 metros, con un almacén de 73 metros construidos. Mejor ver. Muy céntrico, gran oportunidad","Calle Alvaro de Bazan, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Centro,,Centro,0,0,0,0,0,0,0,0,0,0,"40,3103782","-3,7295262",,,1525.4237288135594
8929,151035634,False,soluciones inmobiliarias fergosa,912176554.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/calefaccion-ascensor-no-amueblado/153966292/d,3.0,1.0,,117000,2019-12-23T10:56:00Z,"La vivienda se encuentra ubicada en una finca de cuatro plantas sin ascensor, en una de las mejores zonas de Alcorcón cerca de Calle Mayor, rodeada de todo tipo de servicios, comercios, zonas verdes, transporte etc. 
Sus 70 metros se distribuyen en amplio y luminoso salón con terraza exterior con armario empotrado, baño completo con mampara, 3 dormitorios dos de ellos amueblados y el principal con armario empotrado, suelos de parquet, ventanas dobles de aluminio, calefacción individual, aire acondicionado en salón con bomba de calor,  cocina completamente equipada
No dudes en venir a visitarlo!!!        FINANCIACIÓN  100%   Y LE QUEDARÍAN LAS CUOTAS ENTRE -  295€  Y  354€  MES","La Cañada, Alcorcón",España,Madrid,Madrid,Zona Suroeste,"Alcorcón, Zona de",Alcorcón,,Centro,Casco Antiguo,Casco Antiguo,0,0,0,0,0,0,0,0,0,0,"40,3432","-3,8293",,,
8931,153899473,False,soluciones inmobiliarias fergosa,912176554.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/calefaccion-ascensor-no-amueblado/153966292/d,3.0,1.0,,115000,2019-12-23T10:55:00Z,"Estupendo piso en una buena zona, para entrar a vivir, esta distribuido en: 3 habitaciones, 1 baño amplio con mampara, agua caliente de termo, aire acondicionado bomba frió/ calor, salón de paso, cocina amueblada, lavadero, suelos de gress, paredes de gotelet, ventanas de aluminio, todo exterior, puerta de entrada blindada, portero automático, terraza, pago de comunidad 52€ a partir de enero baja a 30€ mes, cerca parada autobús, comercios, colegios, etc. NO DUDES EN VENIR A VERLO TE VA GUSTAR.  FINANCIACIÓN   100%  Y TE QUEDARÍAN LAS CUOTAS ENTRE:  291€  Y   348€   MENSUALES.","Calle Sevilla, Alcorcón",España,Madrid,Madrid,Zona Suroeste,"Alcorcón, Zona de",Alcorcón,,Centro,Casco Antiguo,Casco Antiguo,0,0,0,0,0,0,0,0,0,0,"40,34269","-3,8282",,,
8933,153895975,False,soluciones inmobiliarias fergosa,912176554.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/calefaccion-ascensor-no-amueblado/153966292/d,3.0,1.0,,149000,2019-12-23T10:55:00Z,"Oportunidad amplia vivienda para reformar de 92 m2 esta distribuida en: 3 dormitorios, 1 baño bastante amplio, con salón independiente, 2 aires acondicionado bomba frio-calor,  cocina semi-amueblada,  terraza, puerta blindada, suelos de terrazo, ventanas dobles,  paredes de gotelet, pagos de comunidad 45€,  termo eléctrico, muy bien comunicado, cerca calle Mayor, comercios, ambulatorio, etc.,  MEJOR PREGUNTA Y VEN A VERLO.  FINANCIACIÓN  100%   TE QUEDARÍAN LAS CUOTAS ENTRE:  377€ -  451€  MENSUALES.","Calle Colón, Alcorcón",España,Madrid,Madrid,Zona Suroeste,"Alcorcón, Zona de",Alcorcón,,Centro,Casco Antiguo,Casco Antiguo,0,0,0,0,0,0,0,0,0,0,"40,34695","-3,82855",,,
8934,153904244,False,soluciones inmobiliarias fergosa,912176554.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/calefaccion-ascensor-no-amueblado/153966292/d,3.0,1.0,,149000,2019-12-23T10:55:00Z,"Oportunidad piso en venta en una buena zona de Alcorcón, está distribuido en: 3 dormitorios dobles, 1 baño, cocina amueblada, salón de paso, suelos de gres, paredes de gotelet, armarios empotrados, ventanas de aluminio, calefacción eléctrica,  dos terrazas, portero automático, ascensor, todo exterior, termo eléctrico, comunidad 60€ incluida agua.  FINANCIACIÓN   100%   Y TE QUEDARÍAN LAS CUOTAS ENTRE:   377€  Y  451€   MENSUALES.","Calle de Los Cantos, Alcorcón",España,Madrid,Madrid,Zona Suroeste,"Alcorcón, Zona de",Alcorcón,,Centro,Parque Mayor,Parque Mayor,0,0,0,0,0,0,0,0,0,0,"40,34304","-3,8322",,,
8942,153118724,False,inmoperales,912788152.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/calefaccion-ascensor-no-amueblado/153966292/d,3.0,2.0,200.0,279900,2019-12-23T10:44:00Z,"ESPECTACULAR CHALET DE ESQUINA en urbanización Martín Villa. 200 m2 contruidos, 180 m2 útiles. VIVIENDA DE 3 PLANTAS (posibilidad de buhardilla) 3 DORMITORIOS (antes 4), 2 BAÑOS, dormitorio principal con VESTIDOR y baño propio, un aseo en planta principal, SALÓN-COMEDOR, TERRAZA- GALERÍA cerrada  de 8m abierta al salón, cocina amueblada y equipada muy amplia, PATIO de 40 m2, GARAJE PARA 3 COCHES, habitación polivalente en sótano de 12 m2, calefacción y agua caliente de gas natural, 2 bombas de frio calor. 
 
Piscina comunitaria. Muchos espacios, viva en plena NATURALEZA, EN EL CURSO DEL RÍO MANZANARES, JUNTO A UN OLIVAR, PARQUE INFANTIL. 
 
Precio válido salvo error u omisión. 
 
SIN COMISIONES, NI GASTOS INMOBILIARIOS PARA EL COMPRADOR.",Getafe,España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Perales del Río,,Perales del Río,0,0,0,0,0,0,0,0,0,0,0,0,,,1399.5
8943,153515414,False,inmoperales,912788152.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/calefaccion-ascensor-no-amueblado/153966292/d,2.0,1.0,60.0,108000,2019-12-23T10:43:00Z,"Piso de 2 dormitorios, salón comedor, cocina y baño completo con plato de ducha, salida a tendedero de 4 m2. Altura de piso bajo. 
Situación inmejorable, barrio San Isidro, Metro cercano Alonso Mendoza, junto a calle Toledo y cercano a Calle Madrid. Todo tipo de servicios en la zona, comercios, parque, polideportivo, ... 
 
Precio válido salvo error u omisión. 
 
Centro (Getafe) 
El eje en torno al cual transcurre la vida en este distrito es la calle Madrid, una de las principales arterias comerciales del municipio. Sigue, además, la senda del camino real que discurría entre Madrid y Toledo en el siglo XIV y que dio origen a la ciudad. Aquí se sitúan algunos de los edificios más representativos como son el Ayuntamiento, casa de la juventud y de la mujer o el Teatro Auditorio Federico García Lorca y su entramado de calles peatonales lo convierten en uno de los más animados y transitados por los getafenses en cualquier época del año.  
Dispone de todo tipo de servicios en la zona, comercios, centro de salud, centros cívico, RENFE y METRO Getafe Centro, guarderías, colegios,…y como no el ayuntamiento.",Getafe,España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,San Isidro,,San Isidro,0,0,0,0,0,0,0,0,0,0,"40,2985657864376","-3,73475421356237",,,1800.0
8945,153966292,False,grupo inmobiliario integra,912174282.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/calefaccion-ascensor-no-amueblado/153966292/d,3.0,1.0,75.0,150000,2019-12-23T10:42:00Z,"Contamos con distintos Pisos en Arroyo - La Fuente 
 
Tres Habitaciones, Baño, Salón Comedor y Cocina 
 
Dispone de ascensor 
 
¡Confírmanos cómo lo quieres, y Visítalo!",Fuenlabrada,España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,El Arroyo - La Fuente,,El Arroyo - La Fuente,0,0,0,0,0,0,0,0,0,0,"40,2756414","-3,7977828",,,2000.0
8983,153920036,False,casvilla real estate,912179681.0,https://www.fotocasa.es/es/comprar/vivienda/camarma-de-esteruelas/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-piscina/153177559/d,2.0,1.0,63.0,97500,2019-12-23T10:27:00Z,"Vivienda con 63 m² útiles, distribuidos en salón-comedor con salida al balcón, cocina amueblada, 2 dormitorios y 1 baño equipado con bañera. La localidad se sitúa a 30 minutos de la capital y cuenta con múltiple equipamiento comercial, escolar de todo tipo, guarderías, colegios públicos y privados de educación infantil, primaria, institutos e incluso la universidad a sólo unos minutos. Buenas comunicaciones, a media hora del Aeropuerto Adolfo-Suárez-Madrid Barajas, autobuses urbanos e interurbanos de línea regular, estación de cercanías La Serna y por carreteras M-50 y A-45","Calle del Callao, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,La Avanzada - La Cueva,,La Avanzada - La Cueva,0,0,0,0,0,0,0,0,0,0,"40,29321","-3,78655",,,1547.6190476190477
9108,153964810,False,tecnocasa loranca,910752241.0,https://www.fotocasa.es/es/comprar/vivienda/san-fernando-de-henares/terraza-patio/151132929/d,3.0,2.0,,249000,2019-12-23T09:48:00Z,"Agencia inmobiliaria Tecnocasa de Getafe - zona Norte- vende vivienda de 85 m2 útiles cerca de la Renfe y Universidad. Se distribuye en amplio salón independiente de 23 m2 y cocina REFORMADA de 9 m2 con tendedero anexo. La vivienda cuenta con tres amplios dormitorios (equipados con armarios empotrados), dos cuartos de baño completos (con bañera), suelos en parquet (recién pulido), paredes en gotelé fino, ventanas aluminio climalit oscilobatiente con rotura de puente térmico, radiadores de aluminio, calefacción y agua (individual). Tiene como anejo inseparable una amplia plaza de garaje y trastero. En la zona encontrarás todo tipo de servicios, comercios, colegios e institutos, transporte público (línea 12 de MetroSur, Renfe y líneas de autobús), centros comerciales en los alrededores, fácil acceso a carreteras  M-45, M-402 y A-42. '. FINANCIACIÓN 100% -Consulte condiciones-.'","Calle Violeta Parra, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Getafe Norte,,Getafe Norte,0,0,0,0,0,0,0,0,0,0,"40,31896","-3,72461",,,
9138,152990957,False,distrito getafe i,912172393.0,https://www.fotocasa.es/es/comprar/vivienda/pozuelo-de-alarcon/somosaguas/153438226/d,3.0,1.0,75.0,148000,2019-12-23T09:24:00Z,"Distrito Getafe I intermedia en la venta del piso de la CALLE CATALUÑA ubicado en la zona de JUAN DE LA CIERVA. 
 
La vivienda esta compuesta por 3 habitaciones, salón de paso, cocina con pequeña terraza, un baño y terraza cerrada. 
 
TIENE ASCENSOR. 
 
Las características del inmueble son las siguientes; 
Puerta de la entrada BLINDADA, suelos de TERRAZO, ventanas de ALUMINIO, puertas interior de SAPELLY, pintura GOTELE, portero AUTOMATICO y portal adaptado para personas con DISCAPACIDAD. 
 
PISO EN BUEN ESTADO. 
 
La vivienda se encuentra en un entorno con comercios cercanos, centro de salud a menos de 50 metros, cerca de la universidad CARLOS III y a 5 minutos del metro sur y diferentes medios de trasporte publico. 
 
INTERESADOS CONCERTAR CITA PREVIA CON NUESTROS ASESORES INMOBILIARIOS","Calle Cataluña, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Universidad,,Universidad,0,0,0,0,0,0,0,0,0,0,"40,31321","-3,72212",,,1973.3333333333333
9139,152771757,False,distrito getafe i,912172393.0,https://www.fotocasa.es/es/comprar/vivienda/pozuelo-de-alarcon/somosaguas/153438226/d,3.0,1.0,70.0,133000,2019-12-23T09:24:00Z,"Distrito Getafe I intermedia en EXCLUSIVA la venta del piso situado en la calle DOCTOR BARRAQUER (JUAN DE LA CIERVA), zona muy bien comunicada y cerca de la universidad CARLOS III.  
 
Piso de 3 dormitorios, salón de paso, 1 cuarto de baño, cocina amueblada con patio interno y terraza cerrada con acceso a un hermoso patio interior bastante amplio.  
 
Características del inmueble, dispone de aire acondicionado bomba frío y calor, es interior, ventanas de aluminio, suelos de plaqueta, pintura gotelé, puertas de sapelly y puerta de entrada maciza.  
 
La vivienda se encuentra comunicada con todo tipo de comercios cercanos, colegios públicos, centro de salud y medios de trasporte. 
 
ES UN BAJO CON ALTURA DE PRIMERO. 
INTERESADOS CONCERTAR CITA PREVIA CON NUESTROS ASESORES INMOBILIARIOS.",Getafe,España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Universidad,,Universidad,0,0,0,0,0,0,0,0,0,0,"40,31368","-3,72077",,,1900.0
9175,151693778,False,savia inmobiliaria,910757758.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza-trastero-ascensor/152549533/d,3.0,1.0,85.0,157000,2019-12-23T09:14:00Z,"Piso de 3 dormitorios, un baño, terraza... muy bien situado a unos 5 minutos andando de las estaciones de Metro de Parque Europa y Fuenlabrada Central. El piso es una segunda planta con ascensor, esta bien conservado, toda la vivienda tiene doble ventana y a la cocina se le a añadido parte de la terraza para tener cocina con oficce y poder comer en ella. Tiene calefacción central.","Calle de Grecia, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,Fuenlabrada II - El Molino,,Fuenlabrada II - El Molino,0,0,0,0,0,0,0,0,0,0,"40,2814139","-3,8065813",,,1847.0588235294117
9177,153272310,False,savia inmobiliaria,910757758.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza-trastero-ascensor/152549533/d,4.0,2.0,107.0,239000,2019-12-23T09:14:00Z,"Piso de 98 m2 útiles, con orientación noreste(sol de mañana, sombra de tarde), en la zona Parque de Lisboa, consta de 4 habitaciones y 2 baños, redistribuida para dar más espacio al salón y usando la habitación interior como office, que a su vez comunica con el pasillo. 
Esta en buen estado para entrar a vivir. 
Es una 2º planta con 2 ascensores y portero físico, muy bien situado, cerca de todos los servicios, médicos, comercios, transportes, colegios, etc... 
Finca con calefacción central incluida en la comunidad. Tiene plaza garaje opcional.","Avenida del Alcalde José Aranda, Alcorcón",España,Madrid,Madrid,Zona Suroeste,"Alcorcón, Zona de",Alcorcón,,Parque Lisboa - La Paz,,Parque Lisboa - La Paz,0,0,0,0,0,0,0,0,0,0,"40,3509298371","-3,8148375712",,,2233.644859813084
9178,153868962,False,savia inmobiliaria,910757758.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-terraza-trastero-ascensor/152549533/d,3.0,1.0,65.0,129000,2019-12-23T09:14:00Z,"Piso de 3 dormitorios y un baño para entrar a vivir, cerca de la calle Mayor y la rotonda de los cantos del Mercadona. Es una primera planta sin ascensor. Terraza abierta, suelos de parque, ventanas y cerramientos cambiados, aire acondicionado en el salón, cocina y baño actualizados.","Calle la Cañada, Alcorcón",España,Madrid,Madrid,Zona Suroeste,"Alcorcón, Zona de",Alcorcón,,Centro,Casco Antiguo,Casco Antiguo,0,0,0,0,0,0,0,0,0,0,"40,3430341495","-3,8269158555",,,1984.6153846153845
9193,153252635,False,luna inmobiliaria,912780498.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/no-amueblado/152481254/d,7.0,5.0,,585000,2019-12-23T09:00:00Z,"Magnífico chalet de esquina en Getafe, en el barrio de Arroyo Culebro. Con 4 plantas y reformado en cada detalle. Tiene un amplio sótano/trastero de 135 m2, con capacidad para varios coches, almacén.. . etc. En primera planta tiene un cuarto de baño, una habitación, un cuarto de estar y un salón-comedor-cocina de 73 m2. Con excelentes calidades. Salida a patio de 33 m2 y bara instalado con barra ene stancia cerrada y acristalada. 
Primera planta con dormitorios y cuartos de baño, con salida a amplia terraza. Buhardilla completamente reformada con dormitorio principal y gran cuarto de baño. También con terraza propia. 
Suelos de parquet en dormitorios y de gres en salón y cuartos de baño. Mosquiteras instaladas. Chimenea con conductos de ventilación en todas las plantas.

CONDICIONES DEL ALQUILER: 1800€/MES todo completo. Sin uso del sótano ni el bar: 1500€/mes. ALQUILER POR HABITACIONES: entre 250 y 350 dependiendo de la habitación y el cuarto de baño.","Calle Islas Malvinas, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Sector 3,,Sector 3,0,0,0,0,0,0,0,0,0,0,"40,28364","-3,75503",,,
9194,153964139,False,century 21 about your house,912668304.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/no-amueblado/152481254/d,4.0,2.0,139.0,215000,2019-12-23T08:50:00Z,"Piso de 140m2 en ALCORCÓN (PASEO DE CASTILLA)
Junto al intercambiador de Alcorcón Central, encontramos este espacioso piso con luz natural en cada una de sus estancias.
Dividido en dos zonas bien diferenciadas. Cuatro amplios dormitorios, dos baños con ducha, una de ellas de hidromasaje, y ventilación natural. Espléndida cocina independiente completamente equipada y un luminoso salón con acceso a un agradable balcón. 
El doble acristalamiento en cada dormitorio, y climalit en el salón, proporcionan a la propiedad aislamiento e insonorización. La puerta de acceso es blindada y hay gran cantidad de armarios con mucho espacio para almacenar. Dispone, además, de caja fuerte.
Gas natural para calefacción y agua cliente, con caldera individual, y aire acondicionado en cada dormitorio y salón. 
Consumo de agua y limpieza de zonas comunes incluidos en los gastos de comunidad.","Calle Paseo de Castilla, Alcorcón",España,Madrid,Madrid,Zona Suroeste,"Alcorcón, Zona de",Alcorcón,,Centro,Zona Renfe,Zona Renfe,0,0,0,0,0,0,0,0,0,0,"40,350753","-3,8294167",,,1546.7625899280577
